fid,mylevel,plz_name,plz_code,krs_code,lan_name,lan_code,krs_name,ZIP_3,CatchArea,ClassArea,Percentage,Joined lay,ZIP3_ID,CatchArea3,ClassArea3
9043,2,Rheinmünster,"77836","08216",Baden-Württemberg,"08",Landkreis Rastatt,"778",41544287.2238268,1122593.84770654,2.70216177174583,"778",392,459716909.1,1124867.13460977
9044,2,Wilhelmshaven,"26386","03405",Niedersachsen,"03",Kreisfreie Stadt Wilhelmshaven,"263",13420710.5055665,2073345.67862503,15.4488518157445,"263",797,107909724.1,3659361.13403941
9045,2,Hamm,"59065","05915",Nordrhein-Westfalen,"05",Kreisfreie Stadt Hamm,"590",8377730.4381659,433797.267779026,5.17798073094836,"590",227,226540784.9,3130544.45637623
9046,2,Wenden,"57482","05966",Nordrhein-Westfalen,"05",Kreis Olpe,"574",72933004.5345144,1258637.1929522,1.72574433342667,"574",168,428539568.2,2747788.80618193
9047,2,Karlsruhe,"76133","08212",Baden-Württemberg,"08",Stadtkreis Karlsruhe,"761",3139982.68029381,29751.434633872,0.947503144542446,"761",1056,118735155.1,8230998.5395771
9048,2,Bergisch Gladbach,"51469","05378",Nordrhein-Westfalen,"05",Kreis Rheinisch-Bergischer Kreis,"514",11457563.73629,1279684.82436142,11.1689086250354,"514",1146,139774565.9,2577334.44019739
9049,2,Wuppertal,"42111","05124",Nordrhein-Westfalen,"05",Kreisfreie Stadt Wuppertal,"421",13682435.0418772,903901.612980559,6.60629201026006,"421",233,42995315.31,4034083.60512186
9050,2,Wuppertal,"42119","05124",Nordrhein-Westfalen,"05",Kreisfreie Stadt Wuppertal,"421",4112294.1762755,803869.828413793,19.5479650520006,"421",233,42995315.31,4034083.60512186
9051,2,Walchum,"26907","03454",Niedersachsen,"03",Landkreis Emsland,"269",26795766.3769297,228974.726802392,0.854518298082833,"269",780,55278998.62,228974.726802392
9052,2,Königswinter,"53639","05382",Nordrhein-Westfalen,"05",Kreis Rhein-Sieg-Kreis,"536",75878154.1960193,7962.73937627114,0.010494113174789,"536",341,130957012,835525.0403638
9053,2,Falkenstein,"06463","15085",Sachsen-Anhalt,"15",Landkreis Harz,"064",59580471.7835352,609064.047190864,1.02225448869167,"064",687,938321618.4,6230602.85469152
9054,2,Aschersleben,"06449","15089",Sachsen-Anhalt,"15",Landkreis Salzlandkreis,"064",198456341.550993,1423151.63901607,0.717110689380713,"064",687,938321618.4,6230602.85469152
9055,2,Berlin Friedrichshain,"10245","11000",Berlin,"11",Kreisfreie Stadt Berlin,"102",3375017.40232638,2418.92476422712,0.071671475310313,"102",383,10362989.2,384608.423210383
9056,2,Berlin Karlshorst,"10318","11000",Berlin,"11",Kreisfreie Stadt Berlin,"103",6743180.45547116,1843362.71391082,27.3366955857631,"103",379,26227709.29,3999025.33892514
9057,2,Sellin,"18586","13073",Mecklenburg-Vorpommern,"13",Landkreis Vorpommern-Rügen,"185",60041195.349549,1024199.39798368,1.7058277937689,"185",695,599294093.9,5662287.24515641
9058,2,Radeburg,"01471","14627",Sachsen,"14",Landkreis Meißen,"014",54080205.5351088,151902.511334352,0.280883753734511,"014",809,256710259.5,3326457.83119293
9059,2,Dresden,"01109","14612",Sachsen,"14",Kreisfreie Stadt Dresden,"011",24691455.5864569,43345.1628094796,0.175547215747192,"011",813,107525956.7,1531100.00406738
9060,2,Dresden,"01309","14612",Sachsen,"14",Kreisfreie Stadt Dresden,"013",4721474.84697789,32688.0623364132,0.692327363712126,"013",810,69767787.49,915952.318730229
9061,2,Schipkau,"01993","12066",Brandenburg,"12",Landkreis Oberspreewald-Lausitz,"019",14632496.4634468,1258383.10498206,8.59992078676124,"019",853,1224048927,8508710.84169237
9062,2,Bad Gottleuba-Berggießhübel,"01816","14628",Sachsen,"14",Landkreis Sächsische Schweiz-Osterzgebirge,"018",88716824.4939329,381437.354032649,0.42994928663022,"018",856,877841749.7,381670.698545499
9063,2,Ueckermünde,"17373","13075",Mecklenburg-Vorpommern,"13",Landkreis Vorpommern-Greifswald,"173",35733313.6230362,335654.967589929,0.939333449819059,"173",718,2321862624,5023885.83560296
9064,2,Welzow,"03119","12071",Brandenburg,"12",Landkreis Spree-Neiße,"031",39548698.9492782,370083.190103048,0.93576577721984,"031",906,1348175343,6031910.36894538
9065,2,Königswartha,"02699","14625",Sachsen,"14",Landkreis Bautzen,"026",104974702.214623,293042.57096238,0.279155420096595,"026",769,502494542.4,2930697.2566837
9066,2,Cottbus,"03050","12052",Brandenburg,"12",Kreisfreie Stadt Cottbus,"030",6182367.78266136,1160220.40196284,18.7666027442869,"030",908,531357713.5,9153184.09370069
9067,2,Stadtkyll,"54589","07233",Rheinland-Pfalz,"07",Landkreis Vulkaneifel,"545",26846355.7930033,327015.384959357,1.21809972079929,"545",235,196541730.2,439601.421743812
9068,2,Moers,"47447","05170",Nordrhein-Westfalen,"05",Kreis Wesel,"474",24078326.6803122,546619.732262034,2.27017325381245,"474",213,206178137,3294307.94394606
9069,2,Oberhausen,"46117","05119",Nordrhein-Westfalen,"05",Kreisfreie Stadt Oberhausen,"461",7703809.07150334,906120.914762169,11.7619856145441,"461",99,55612534.4,2323832.32263108
9070,2,Oberhausen,"46119","05119",Nordrhein-Westfalen,"05",Kreisfreie Stadt Oberhausen,"461",4830744.68179273,407500.983881161,8.43557278895422,"461",99,55612534.4,2323832.32263108
9071,2,Erkrath,"40699","05158",Nordrhein-Westfalen,"05",Kreis Mettmann,"406",26932214.7738481,932202.670762504,3.46129227985994,"406",1062,65300430.6,4467174.30147792
9072,2,Essen,"45359","05113",Nordrhein-Westfalen,"05",Kreisfreie Stadt Essen,"453",7607904.5571586,776792.921795468,10.2103399951903,"453",158,60591036,5708321.72556953
9073,2,Leverkusen,"51371","05316",Nordrhein-Westfalen,"05",Kreisfreie Stadt Leverkusen,"513",15114174.3151745,148834.779084151,0.984736420134591,"513",1148,106056501.8,4263191.7159676
9074,2,Köln,"50931","05315",Nordrhein-Westfalen,"05",Kreisfreie Stadt Köln,"509",2415230.5402133,550585.001792045,22.7963746162063,"509",955,19140350.6,6849932.65780597
9075,2,Köln,"51103","05315",Nordrhein-Westfalen,"05",Kreisfreie Stadt Köln,"511",5038791.22008652,1102941.49745387,21.8890096707545,"511",1096,117311635.2,3212108.79588244
9076,2,Essen,"45136","05113",Nordrhein-Westfalen,"05",Kreisfreie Stadt Essen,"451",3793105.69876782,57374.9425527263,1.51261122439494,"451",160,65621005.16,6068945.81753771
9077,2,Essen,"45309","05113",Nordrhein-Westfalen,"05",Kreisfreie Stadt Essen,"453",5783084.8006474,891743.347476145,15.4198559802602,"453",158,60591036,5708321.72556953
9078,2,Bad Blankenburg,"07422","16073",Thüringen,"16",Landkreis Saalfeld-Rudolstadt,"074",35460838.5092808,1059635.53932582,2.98818523157171,"074",746,435091598.4,4042040.1865217
9079,2,Tutzing,"82327","09188",Bayern,"09",Landkreis Starnberg,"823",40680709.0176454,1017681.34172781,2.50163128004082,"823",17,664952639.2,7350537.17907067
9080,2,Olching,"82140","09179",Bayern,"09",Landkreis Fürstenfeldbruck,"821",28853425.2116473,1086677.90196664,3.76620069886185,"821",20,79712635.8,2887177.23390603
9081,2,Lübstorf,"19069","13074",Mecklenburg-Vorpommern,"13",Landkreis Nordwestmecklenburg,"190",111233934.377041,14613.5059383535,0.013137632881724,"190",766,913326337.3,8922339.66113083
9082,2,Hagen,"58097","05914",Nordrhein-Westfalen,"05",Kreisfreie Stadt Hagen,"580",4648070.73961158,673286.000500056,14.4852786934202,"580",120,4662330.483,673286.000500056
9083,2,Nordkirchen,"59394","05558",Nordrhein-Westfalen,"05",Kreis Coesfeld,"593",52327022.829817,1353170.79937847,2.58598851262642,"593",223,488357373.8,3555175.86014862
9084,2,Kirchheim (Hessen),"36275","06632",Hessen,"06",Landkreis Hersfeld-Rotenburg,"362",50194851.8512366,464364.685317774,0.925124127657593,"362",560,1022927709,950807.651549428
9085,2,Wiesbaden,"65195","06414",Hessen,"06",Kreisfreie Stadt Wiesbaden,"651",11974847.3557993,32815.8658836354,0.274039951479992,"651",311,70313122.54,1795380.63611419
9086,2,Mainz,"55116","07315",Rheinland-Pfalz,"07",Kreisfreie Stadt Mainz,"551",2169636.01629944,4226.70625509322,0.194811766735987,"551",445,98182148.41,2023453.24895298
9087,2,Rheinstetten,"76287","08215",Baden-Württemberg,"08",Landkreis Karlsruhe,"762",32316048.569519,490124.159253166,1.5166586911107,"762",1048,189512735.4,1830230.30508702
9088,2,Nierstein,"55283","07339",Rheinland-Pfalz,"07",Landkreis Mainz-Bingen,"552",18661928.9787313,250956.359295184,1.34475037163198,"552",443,70352331.53,566237.133854351
9089,2,Schifferstadt,"67105","07338",Rheinland-Pfalz,"07",Landkreis Rhein-Pfalz-Kreis,"671",30003854.9172952,1337235.0608274,4.4568775062853,"671",476,254628897.3,4920417.10518651
9090,2,Hofheim am Taunus,"65719","06436",Hessen,"06",Landkreis Main-Taunus-Kreis,"657",57178031.5694147,766670.983612778,1.34084885850264,"657",371,87977408.36,770254.354200659
9091,2,Karlsruhe,"76199","08212",Baden-Württemberg,"08",Stadtkreis Karlsruhe,"761",12250660.603328,1063407.62930815,8.6804104998164,"761",1056,118735155.1,8230998.5395771
9092,2,Karlsruhe,"76137","08212",Baden-Württemberg,"08",Stadtkreis Karlsruhe,"761",5036510.5468515,1079708.76872796,21.4376354161102,"761",1056,118735155.1,8230998.5395771
9093,2,Dortmund,"44319","05913",Nordrhein-Westfalen,"05",Kreisfreie Stadt Dortmund,"443",21768966.4201671,68211.9971008925,0.313345134464904,"443",336,140076259.8,1891318.57695376
9094,2,Altenkirchen (Westerwald),"57610","07132",Rheinland-Pfalz,"07",Landkreis Altenkirchen (Westerwald),"576",28072494.5045606,252760.705171077,0.900385625260393,"576",161,155365447.8,252760.705171077
9095,2,Münster,"48157","05515",Nordrhein-Westfalen,"05",Kreisfreie Stadt Münster,"481",62183157.2428605,366700.221154258,0.589709878708933,"481",206,303424830.6,6977737.24749871
9096,2,Dortmund,"44357","05913",Nordrhein-Westfalen,"05",Kreisfreie Stadt Dortmund,"443",8153008.194345,5174.10538225295,0.063462531361636,"443",336,140076259.8,1891318.57695376
9097,2,Halle/ Saale,"06110","15002",Sachsen-Anhalt,"15",Kreisfreie Stadt Halle (Saale),"061",4228207.78795431,726336.825819418,17.1783616663464,"061",692,744949250.6,14931398.5781809
9098,2,Aken (Elbe),"06385","15082",Sachsen-Anhalt,"15",Landkreis Anhalt-Bitterfeld,"063",54660235.9706576,553896.505866175,1.01334452007034,"063",689,332833926.1,1523697.32237684
9099,2,Regensburg,"93049","09362",Bayern,"09",Kreisfreie Stadt Regensburg,"930",6659082.98557417,1047680.45227855,15.7331040106901,"930",28,431784057.6,4778699.52156843
9100,2,Güstrow,"18273","13072",Mecklenburg-Vorpommern,"13",Landkreis Rostock,"182",71094499.9461564,2777689.43622692,3.90703843241123,"182",698,2003127129,7524723.49506531
9101,2,Oranienbaum-Wörlitz,"06785","15091",Sachsen-Anhalt,"15",Landkreis Wittenberg,"067",116385468.540188,894492.654327252,0.768560427299725,"067",674,665694623.6,3352785.09416476
9102,2,Coswig (Anhalt),"06869","15091",Sachsen-Anhalt,"15",Landkreis Wittenberg,"068",211512082.75842,345054.149228637,0.163136850022295,"068",669,620665124.4,775255.108938619
9103,2,Obing,"83119","09189",Bayern,"09",Landkreis Traunstein,"831",43817452.638133,523071.26199722,1.19375096109993,"831",85,230302231.8,1544143.59033098
9104,2,Taucha,"04425","14730",Sachsen,"14",Landkreis Nordsachsen,"044",33342969.01429,785703.156714297,2.35642829640505,"044",866,49163627.71,785703.156714297
9105,2,Niepars,"18442","13073",Mecklenburg-Vorpommern,"13",Landkreis Vorpommern-Rügen,"184",181542979.244639,6465.93197173439,0.003561653553686,"184",696,497684602.7,3014570.28535881
9106,2,Chemnitz,"09114","14511",Sachsen,"14",Kreisfreie Stadt Chemnitz,"091",20244557.533461,808930.868794196,3.99579426449386,"091",1132,162369625.5,10793184.1371164
9107,2,Grimmen,"18507","13073",Mecklenburg-Vorpommern,"13",Landkreis Vorpommern-Rügen,"185",50504191.3023629,1049917.86958984,2.07887274801432,"185",694,634953792.4,2939280.17657527
9108,2,Grünhainichen,"09579","14521",Sachsen,"14",Landkreis Erzgebirgskreis,"095",28808657.0279365,2636.47831450868,0.009151687674826,"095",1119,470212754.6,1002105.63668704
9109,2,Berlin Westend,"14052","11000",Berlin,"11",Kreisfreie Stadt Berlin,"140",2327477.19804786,567605.561694943,24.3871588590004,"140",783,18215186.68,5146793.18277716
9110,2,Berlin Wedding,"13405","11000",Berlin,"11",Kreisfreie Stadt Berlin,"134",7931213.47673105,482611.229578675,6.08496078178429,"134",822,48479853.25,4600800.16282446
9111,2,Berlin Reinickendorf,"13403","11000",Berlin,"11",Kreisfreie Stadt Berlin,"134",3522108.04808454,424981.447359477,12.0661104531021,"134",822,48479853.25,4600800.16282446
9112,2,Berlin Moabit,"10555","11000",Berlin,"11",Kreisfreie Stadt Berlin,"105",969632.806990948,2144.9981912598,0.221217575951906,"105",363,12667930.99,1887089.54158857
9113,2,Berlin Schöneberg,"10829","11000",Berlin,"11",Kreisfreie Stadt Berlin,"108",2623760.34079771,754387.45814795,28.7521480684699,"108",432,4696392.903,845715.81660268
9114,2,München,"81475","09162",Bayern,"09",Kreisfreie Stadt München,"814",2571575.48503404,162503.053005817,6.31920213703803,"814",42,13428083.24,314625.005783906
9115,2,Neukloster,"23992","13074",Mecklenburg-Vorpommern,"13",Landkreis Nordwestmecklenburg,"239",156284083.78394,259717.06953989,0.166182674045647,"239",589,1213498500,6011086.88226958
9116,2,"Eisenberg, Gösen, Hainspitz","07607","16074",Thüringen,"16",Landkreis Saale-Holzland-Kreis,"076",32588838.2769369,1094509.43505538,3.35854081619708,"076",744,509854123,1346567.23356456
9117,2,Langenhagen,"30851","03241",Niedersachsen,"03",Landkreis Region Hannover,"308",4124952.34441817,447790.213583176,10.8556457431349,"308",601,150598117.1,5053822.52583442
9118,2,Schenefeld,"22869","01056",Schleswig-Holstein,"01",Kreis Pinneberg,"228",10006469.7671189,35913.1947573618,0.358899747794891,"228",458,10021977.07,35913.1947573618
9119,2,Hamburg,"20457","02000",Hamburg,"02",Kreisfreie Stadt Hamburg,"204",14499236.5000008,3508.45091100782,0.024197487302229,"204",619,15522263.39,108199.497821127
9120,2,Hamburg,"21107","02000",Hamburg,"02",Kreisfreie Stadt Hamburg,"211",15927820.6591939,765839.609249128,4.80818829917618,"211",491,131273104.6,6202521.92641663
9121,2,Hamburg,"20251","02000",Hamburg,"02",Kreisfreie Stadt Hamburg,"202",1942437.32915924,183887.129634025,9.46682432805273,"202",621,6207190.448,197468.720201643
9122,2,Hamburg,"20537","02000",Hamburg,"02",Kreisfreie Stadt Hamburg,"205",3427230.5840428,534937.304795339,15.6084422007089,"205",640,16909499.84,1901352.11203924
9123,2,Hamburg,"22393","02000",Hamburg,"02",Kreisfreie Stadt Hamburg,"223",6698795.2748217,3469617.58388082,51.7946502548277,"223",400,103281282.8,19188286.1993918
9124,2,Buxheim,"87740","09778",Bayern,"09",Landkreis Unterallgäu,"877",10256505.6819587,629321.959881587,6.13583202111972,"877",1165,1027935119,1268095.54682905
9125,2,Kiel,"24105","01002",Schleswig-Holstein,"01",Kreisfreie Stadt Kiel,"241",3220061.55233684,498943.930827626,15.4948569373009,"241",557,115086300.9,8871015.39244977
9126,2,"Bardowick, Wittorf, Barum","21357","03355",Niedersachsen,"03",Landkreis Lüneburg,"213",45188257.8298096,660218.101125823,1.46103906818531,"213",478,962926891.2,8177998.21069424
9127,2,Reinfeld (Holstein),"23858","01062",Schleswig-Holstein,"01",Kreis Stormarn,"238",59969615.5467765,654001.29736634,1.09055442727695,"238",591,340814685.2,1418607.09502796
9128,2,Goslar,"38640","03153",Niedersachsen,"03",Landkreis Goslar,"386",8411095.32833376,777682.645638334,9.2459140609026,"386",612,8429180.672,777682.645638334
9129,2,Bosau,"23715","01055",Schleswig-Holstein,"01",Kreis Ostholstein,"237",64556489.2134911,349335.945154,0.541132191991933,"237",566,860811085.8,9192958.19119123
9130,2,Braunschweig,"38118","03101",Niedersachsen,"03",Kreisfreie Stadt Braunschweig,"381",3397804.25481888,373319.245207937,10.9870733335648,"381",618,698767036.9,11332185.0263806
9131,2,Paderborn,"33106","05774",Nordrhein-Westfalen,"05",Kreis Paderborn,"331",58059683.2525401,1130715.98402292,1.9475062912498,"331",511,1317145094,4867712.14361334
9132,2,Frankfurt am Main,"60599","06412",Hessen,"06",Kreisfreie Stadt Frankfurt am Main,"605",14819993.8087782,2256667.06645817,15.2271795493025,"605",60,79800138.27,6051475.6850075
9133,2,Hanau,"63452","06435",Hessen,"06",Landkreis Main-Kinzig-Kreis,"634",9401178.37362015,997523.527214907,10.6106222812873,"634",1164,138505200.8,4986653.33521935
9134,2,Hechingen,"72379","08417",Baden-Württemberg,"08",Landkreis Zollernalbkreis,"723",66524521.6732222,1001884.48088373,1.50603785744621,"723",75,189954832.9,1002131.59134347
9135,2,Erlensee,"63526","06435",Hessen,"06",Landkreis Main-Kinzig-Kreis,"635",18656414.7871697,922.295844636858,0.004943585652218,"635",1163,380338666.9,2899169.73802176
9136,2,Rodenbach,"63517","06435",Hessen,"06",Landkreis Main-Kinzig-Kreis,"635",16823526.1792562,393733.093944304,2.3403719871152,"635",1163,380338666.9,2899169.73802176
9137,2,Dußlingen,"72144","08416",Baden-Württemberg,"08",Landkreis Tübingen,"721",13056570.4379303,24421.2648420855,0.187041956830715,"721",35,86849586.74,404622.341529905
9138,2,Talheim,"74388","08125",Baden-Württemberg,"08",Landkreis Heilbronn,"743",11608248.3289591,294486.433180613,2.53687227250263,"743",929,354773497,2205247.40604058
9139,2,Kassel,"34131","06611",Hessen,"06",Kreisfreie Stadt Kassel,"341",16498406.4344889,2318672.273233,14.0539165551526,"341",423,100534571.7,8760474.3611724
9140,2,Reimlingen,"86756","09779",Bayern,"09",Landkreis Donau-Ries,"867",9496714.51927477,1373.53511957219,0.014463266393703,"867",982,514494196.5,449744.993597087
9141,2,"Boizenburg, Gresse, Greven u.a.","19258","13076",Mecklenburg-Vorpommern,"13",Landkreis Ludwigslust-Parchim,"192",255679280.515246,827715.627161568,0.323731991694263,"192",765,2261844508,3675493.10510882
9142,2,Suhl,"98529","16054",Thüringen,"16",Kreisfreie Stadt Suhl,"985",30696397.3994388,1892462.98919882,6.16509802297978,"985",959,753882451.4,7600924.20887686
9143,2,Jembke,"38477","03151",Niedersachsen,"03",Landkreis Gifhorn,"384",14612591.1947138,61.7552028112113,0.000422616372335,"384",614,1127128410,6272056.31117283
9144,2,"Beetzendorf, Rohrberg, Jübar","38489","15081",Sachsen-Anhalt,"15",Landkreis Altmarkkreis Salzwedel,"384",207635870.503238,778945.288195868,0.375149672505032,"384",614,1127128410,6272056.31117283
9145,2,Zapfendorf,"96199","09471",Bayern,"09",Landkreis Bamberg,"961",30584054.8877086,1591.07370454818,0.005202298094186,"961",58,1780838645,3354275.8344299
9146,2,Großenbrode,"23775","01055",Schleswig-Holstein,"01",Kreis Ostholstein,"237",21094984.9210682,335.524627479725,0.001590542153669,"237",566,860811085.8,9192958.19119123
9147,2,Hamm,"59063","05915",Nordrhein-Westfalen,"05",Kreisfreie Stadt Hamm,"590",7257713.59389488,467591.541385621,6.44268384714098,"590",227,226540784.9,3130544.45637623
9148,2,Rüdesheim am Rhein,"65385","06439",Hessen,"06",Landkreis Rheingau-Taunus-Kreis,"653",51502994.827369,342832.302881881,0.66565508283743,"653",309,487271263.3,1817944.09353062
9149,2,Sundern,"59846","05958",Nordrhein-Westfalen,"05",Kreis Hochsauerlandkreis,"598",193254528.595666,530533.884172317,0.274525977749436,"598",218,619558969.9,530533.884172317
9150,2,Gutach im Breisgau,"79261","08316",Baden-Württemberg,"08",Landkreis Emmendingen,"792",24778203.4940057,104616.742737722,0.422212783759849,"792",502,883382420,1296441.66955799
